country;hhid;year;grappe;menage;vague;PanelHH;logem;mur;toit;sol;eauboi_ss;eauboi_sp;elec_ac;elec_ur;elec_ua;ordure;toilet;eva_toi;eva_eau;s11q33;s11q37;tv;fer;frigo;cuisin;ordin;decod;car;superf;grosrum;petitrum;porc;lapin;volail;sh_id_demo;sh_co_natu;sh_co_eco;sh_id_eco;sh_co_vio;sh_co_oth
MLI;30005;2021;30;5;2;1;2;1;0;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;1.08529126644135;0;1;0;0;0;0;1;0;0;0;0
MLI;30006;2021;30;6;2;1;2;1;0;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;1.59032240509987;20;67;0;0;0;0;1;0;0;0;0
MLI;30007;2021;30;7;2;1;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;0;0;1.70312333106995;3;12;0;0;15;0;1;0;0;0;0
MLI;30008;2021;30;8;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;1.57626271247864;0;25;0;0;0;0;1;0;0;0;0
MLI;30009;2021;30;9;2;1;2;1;1;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;0.439999997615814;1;0;0;0;0;0;1;0;0;0;0
MLI;30010;2021;30;10;2;1;2;1;1;0;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;0.900000035762787;2;10;0;0;0;0;1;0;0;0;0
MLI;30011;2021;30;11;2;1;2;1;1;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;2.60182464122772;2;0;0;0;0;0;1;0;0;0;0
MLI;30012;2021;30;12;2;1;2;1;1;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;31001;2021;31;1;2;1;4;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;31002;2021;31;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;31003;2021;31;3;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;31004;2021;31;4;2;2;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;1;0;0;0
MLI;31005;2021;31;5;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;31006;2021;31;6;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;31007;2021;31;7;2;1;1;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;31008;2021;31;8;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;2.06394743919373;;;;;;0;0;0;0;0;0
MLI;31009;2021;31;9;2;1;1;1;1;1;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;31010;2021;31;10;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;31011;2021;31;11;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;31012;2021;31;12;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;32001;2021;32;1;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.5;1;6;0;0;0;1;1;0;0;0;0
MLI;32002;2021;32;2;2;1;2;1;1;1;0;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;0.989999979734421;6;5;0;0;16;1;1;1;0;0;0
MLI;32003;2021;32;3;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.35999998450279;2;2;0;0;0;0;1;1;0;0;0
MLI;32004;2021;32;4;2;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.02435994148254;2;3;0;0;0;0;1;1;0;0;0
MLI;32005;2021;32;5;2;1;2;1;1;1;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;0.140000000596046;;;;;;0;1;0;0;0;0
MLI;32006;2021;32;6;2;1;2;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.47290694713593;2;0;0;0;0;0;1;0;0;0;0
MLI;32007;2021;32;7;2;1;2;1;1;1;0;1;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;0.949999988079071;4;15;0;0;5;0;1;0;0;0;0
MLI;32008;2021;32;8;2;1;2;1;1;1;0;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.97000002861023;1;8;0;0;4;0;1;0;0;0;0
MLI;32009;2021;32;9;2;1;1;1;1;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;0;0;1.56000006198883;5;4;0;0;0;0;1;1;1;0;0
MLI;32010;2021;32;10;2;1;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;;0;4;0;0;0;0;0;0;0;0;0
MLI;32011;2021;32;11;2;2;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;0;0;2.74999997019768;22;25;0;0;0;0;0;0;0;0;0
MLI;32012;2021;32;12;2;1;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.29000002145767;2;2;0;0;0;0;1;0;0;0;0
MLI;37001;2021;37;1;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.47820001840591;7;6;0;0;0;0;1;1;0;0;0
MLI;37002;2021;37;2;2;1;2;0;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;125;91;0;0;0;0;1;0;0;0;1
MLI;37003;2021;37;3;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;5.27300012111664;0;20;0;0;6;0;1;0;0;0;0
MLI;37004;2021;37;4;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.37329998612404;8;17;0;0;10;0;1;1;0;0;0
MLI;37005;2021;37;5;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.75650000572205;4;15;0;0;23;0;1;1;0;0;0
MLI;37006;2021;37;6;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.33350002765656;7;6;0;0;0;0;1;1;0;0;0
MLI;37007;2021;37;7;2;1;2;0;0;0;1;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.838700011372566;6;15;0;0;36;1;1;0;0;0;0
MLI;37008;2021;37;8;2;1;2;0;0;0;0;0;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;3.78479999303818;43;20;0;0;0;0;1;1;0;0;0
MLI;37009;2021;37;9;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;4.00600004196167;2;4;0;0;0;0;1;1;0;0;0
MLI;37010;2021;37;10;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.881500005722046;;;;;;0;1;0;0;0;0
MLI;37011;2021;37;11;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;1.39759999513626;4;4;0;0;4;0;1;1;0;0;0
MLI;37012;2021;37;12;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.15839999914169;4;0;0;0;15;0;1;1;0;0;0
MLI;39001;2021;39;1;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;39002;2021;39;2;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;39003;2021;39;3;2;2;1;1;1;1;0;0;0;1;0;1;0;0;0;4;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39004;2021;39;4;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;39005;2021;39;5;2;2;2;1;1;1;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;;2;2;0;0;20;0;0;0;0;0;0
MLI;39006;2021;39;6;2;2;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39007;2021;39;7;2;1;3;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39008;2021;39;8;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;;0;2;0;0;0;0;0;0;0;0;0
MLI;39009;2021;39;9;2;1;1;1;1;1;0;0;0;0;1;1;0;0;1;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39010;2021;39;10;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39011;2021;39;11;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;39012;2021;39;12;2;2;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;40001;2021;40;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;1.89800003170967;30;10;0;0;0;0;0;1;0;0;0
MLI;40002;2021;40;2;1;2;1;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.510999992489815;;;;;;1;0;1;0;0;0
MLI;40003;2021;40;3;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;65;0;0;0;0;0;0;1;0;0;0
MLI;40004;2021;40;4;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.1769999563694;;;;;;0;0;0;0;0;0
MLI;40005;2021;40;5;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.988999992609024;;;;;;1;1;1;0;0;0
MLI;40006;2021;40;6;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.17300000786781;;;;;;0;0;1;0;0;0
MLI;40007;2021;40;7;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.486000001430511;;;;;;1;0;0;0;0;0
MLI;40008;2021;40;8;1;2;2;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.75;;;;;;1;0;0;0;0;0
MLI;40009;2021;40;9;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.89599999785423;0;10;0;0;0;1;0;0;0;0;0
MLI;40010;2021;40;10;1;2;2;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.32399997115135;;;;;;0;1;1;0;0;0
MLI;40011;2021;40;11;1;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.27399998903275;;;;;;0;1;1;0;0;0
MLI;40012;2021;40;12;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.558999985456467;;;;;;0;1;1;0;0;0
MLI;41001;2021;41;1;2;2;2;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;41002;2021;41;2;2;1;2;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;0.640899986028671;15;0;0;0;20;0;1;1;0;0;0
MLI;41003;2021;41;3;2;1;2;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;2.41422162950039;6;10;0;0;0;0;0;1;0;0;0
MLI;41004;2021;41;4;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0.641717255115509;;;;;;0;0;1;0;0;0
MLI;41005;2021;41;5;2;1;2;1;1;1;1;1;0;1;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0.312999993562698;6;0;0;0;0;0;1;1;0;0;0
MLI;41006;2021;41;6;2;1;4;1;0;0;1;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;1;0;3.00289988517761;5;0;0;0;4;0;1;1;0;0;0
MLI;41007;2021;41;7;2;1;2;0;0;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;0.926999986171722;0;2;0;0;3;1;1;1;1;0;0
MLI;41008;2021;41;8;2;1;2;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0.322899997234344;3;0;0;0;0;0;0;0;0;0;0
MLI;41009;2021;41;9;2;1;2;1;1;1;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;2.34399998188019;;;;;;0;1;0;0;0;0
MLI;41010;2021;41;10;2;1;2;1;1;1;0;0;0;1;0;0;0;0;0;4;1;1;0;0;0;0;1;0;1.99409997463226;12;0;0;0;0;1;1;1;0;0;0
MLI;41011;2021;41;11;2;1;2;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;10.8993000984192;3;0;0;0;0;0;1;0;0;0;0
MLI;41012;2021;41;12;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;3.73839998245239;1;0;0;0;0;0;1;1;0;0;0
MLI;42001;2021;42;1;2;1;4;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;42002;2021;42;2;2;1;3;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;42003;2021;42;3;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;;;;;;;1;0;1;0;0;0
MLI;42004;2021;42;4;2;1;4;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;42005;2021;42;5;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;42006;2021;42;6;2;2;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;42007;2021;42;7;2;1;3;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;42008;2021;42;8;2;2;3;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;42009;2021;42;9;2;1;4;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;42010;2021;42;10;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;42011;2021;42;11;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;;;;;;;1;0;0;0;0;0
MLI;42012;2021;42;12;2;1;4;1;1;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43001;2021;43;1;2;1;4;1;1;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;0;2;0;0;0;0;0;1;0;0;0
MLI;43002;2021;43;2;2;2;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43003;2021;43;3;2;1;3;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;43004;2021;43;4;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;43005;2021;43;5;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;43006;2021;43;6;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43007;2021;43;7;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43008;2021;43;8;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43009;2021;43;9;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43010;2021;43;10;2;2;3;1;1;1;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;43011;2021;43;11;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;43012;2021;43;12;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;;;;;;;0;0;0;0;0;0
MLI;45001;2021;45;1;2;1;1;1;1;1;1;1;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;;0;10;0;0;0;1;0;1;0;0;0
MLI;45002;2021;45;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2.47400006651878;;;;;;0;1;0;0;0;0
MLI;45003;2021;45;3;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0.485199987888336;;;;;;1;0;0;0;0;0
MLI;45004;2021;45;4;2;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;45005;2021;45;5;2;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;;0;6;0;0;0;0;0;1;0;0;0
MLI;45006;2021;45;6;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0.774599999189377;;;;;;0;0;1;0;0;0
MLI;45007;2021;45;7;2;1;2;1;1;1;0;0;0;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;45008;2021;45;8;2;1;2;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;1;0;0;0
MLI;45009;2021;45;9;2;1;3;1;1;1;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;45010;2021;45;10;2;1;1;1;1;1;1;1;0;1;0;1;0;0;0;4;1;1;0;0;0;0;1;0;;;;;;;0;1;0;1;0;0
MLI;45011;2021;45;11;2;1;4;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;45012;2021;45;12;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0.28600001335144;15;5;0;0;0;0;1;1;0;0;0
MLI;51001;2021;51;1;1;1;2;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10.2516000270844;9;21;0;0;0;0;1;1;0;0;0
MLI;51002;2021;51;2;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;5.31090009212494;9;22;0;0;15;0;1;0;0;0;0
MLI;51003;2021;51;3;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.66719996929169;0;0;0;0;5;1;0;0;0;0;0
MLI;51004;2021;51;4;1;1;2;1;1;0;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.71399998664856;5;0;0;0;8;0;0;0;0;0;0
MLI;51005;2021;51;5;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.93999996781349;1;6;0;0;12;0;0;0;0;0;0
MLI;51006;2021;51;6;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.26000010967255;6;8;0;0;6;0;1;1;0;0;0
MLI;51007;2021;51;7;1;2;2;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;2.06000001728535;0;1;0;0;0;0;1;1;0;0;0
MLI;51008;2021;51;8;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;6.08769971132278;13;4;0;0;15;0;0;0;0;0;0
MLI;51009;2021;51;9;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3.83647763729095;7;19;0;0;4;0;1;1;0;0;0
MLI;51010;2021;51;10;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;2.82400000095367;0;0;0;0;30;0;0;1;0;0;0
MLI;51011;2021;51;11;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.28360000252724;0;10;0;0;20;0;0;0;0;0;0
MLI;51012;2021;51;12;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.898700028657913;2;0;0;0;0;0;1;1;0;0;0
MLI;52001;2021;52;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;2;1;0;1;0;0;1;1;;;;;;;0;0;0;0;0;0
MLI;52002;2021;52;2;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;;;;;;;0;0;0;1;0;0
MLI;52003;2021;52;3;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;;0;26;0;0;6;0;1;0;0;0;0
MLI;52004;2021;52;4;1;2;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;52005;2021;52;5;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;;;;;;;1;0;1;0;0;0
MLI;52006;2021;52;6;1;2;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;1;0;0;0;0
MLI;52007;2021;52;7;1;2;3;1;1;1;1;1;0;0;0;1;0;1;1;4;5;0;0;0;0;0;0;0;;0;2;0;0;0;0;1;0;0;0;0
MLI;52008;2021;52;8;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;;;;;;;0;1;0;0;0;0
MLI;52009;2021;52;9;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;52010;2021;52;10;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;52011;2021;52;11;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;;0;6;0;0;30;1;0;0;0;0;0
MLI;52012;2021;52;12;1;2;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;1;0;0
MLI;56001;2021;56;1;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.30399990081787;0;2;0;0;0;0;1;1;0;0;0
MLI;56002;2021;56;2;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;0.757499992847443;0;15;0;0;0;0;1;0;0;0;0
MLI;56003;2021;56;3;2;1;2;1;1;1;1;1;0;0;1;0;0;1;0;4;3;0;0;1;0;0;0;0;5.58449995517731;15;11;0;0;0;0;1;0;0;0;0
MLI;56004;2021;56;4;2;1;2;1;1;0;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;3.27249994874001;18;50;0;0;0;0;1;0;0;0;0
MLI;56005;2021;56;5;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.32859998941422;0;2;0;0;0;0;1;0;0;1;0
MLI;56006;2021;56;6;2;1;2;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.09020000696182;0;2;0;0;0;0;1;0;0;0;0
MLI;56007;2021;56;7;2;1;2;0;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.4375;;;;;;1;1;1;0;0;0
MLI;56008;2021;56;8;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.01730000972748;0;2;0;0;0;1;0;1;0;0;0
MLI;56009;2021;56;9;2;1;2;1;1;1;1;1;0;0;0;0;0;1;0;4;5;0;0;0;0;0;0;0;2.68220007419586;22;4;0;0;0;0;1;0;1;0;0
MLI;56010;2021;56;10;2;1;2;1;1;1;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;0.99210000038147;;;;;;0;1;1;0;0;0
MLI;56011;2021;56;11;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.29499995708466;0;20;0;0;0;0;1;0;0;0;0
MLI;56012;2021;56;12;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.917400002479553;;;;;;0;1;0;0;0;0
MLI;57001;2021;57;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.60350002348423;0;5;0;0;0;0;1;0;0;0;0
MLI;57002;2021;57;2;2;1;2;1;1;1;0;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;4.65810000896454;130;10;0;0;9;1;1;0;0;0;0
MLI;57003;2021;57;3;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.33450001478195;3;2;0;0;0;0;1;0;0;0;0
MLI;57004;2021;57;4;2;1;2;1;1;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.35099999606609;43;18;0;0;0;0;1;1;0;0;0
MLI;57005;2021;57;5;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.50669994950294;3;20;0;0;14;0;1;1;1;1;0
MLI;57006;2021;57;6;2;1;2;0;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;0.344399988651276;4;0;0;0;0;0;0;1;0;0;0
MLI;57007;2021;57;7;2;1;2;0;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.33430004119873;5;10;0;0;6;0;0;0;0;0;0
MLI;57008;2021;57;8;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;3.92110005021095;10;35;0;0;0;0;1;0;0;0;0
